player_name,date,volume,tone,player_id
Adam Walton,2024-05-30,1,0.2,200443
Adam Walton,2024-05-31,1,0.0,200443
Adam Walton,2024-06-03,1,0.1,200443
Adam Walton,2024-06-06,2,0.25,200443
Adam Walton,2024-06-11,1,0.3,200443
Adam Walton,2024-06-12,1,0.0,200443
Adam Walton,2024-06-16,1,0.0,200443
Adam Walton,2024-06-17,1,0.0,200443
Adam Walton,2024-06-24,2,0.2,200443
Adam Walton,2024-06-26,1,0.2,200443
Adam Walton,2024-06-27,1,0.6,200443
Adam Walton,2024-06-28,3,0.1,200443
Adam Walton,2024-06-29,2,0.0,200443
Adam Walton,2024-06-30,2,0.0,200443
Adam Walton,2024-07-01,2,0.05,200443
Adam Walton,2024-07-02,4,0.125,200443
Adam Walton,2024-07-03,2,0.2,200443
Adam Walton,2024-07-04,4,0.125,200443
Adam Walton,2024-07-09,2,-0.1,200443
Adam Walton,2024-07-14,3,-0.13333333333333336,200443
Adam Walton,2024-07-16,1,0.0,200443
Adam Walton,2024-07-17,1,0.5,200443
Adam Walton,2024-07-23,1,0.1,200443
Adam Walton,2024-07-24,7,0.1,200443
Adam Walton,2024-07-25,1,0.1,200443
Adam Walton,2024-08-07,1,0.1,200443
Adam Walton,2024-08-12,1,0.1,200443
Adam Walton,2024-08-18,1,-0.1,200443
Adam Walton,2024-08-21,1,0.2,200443
Adam Walton,2024-08-22,1,0.0,200443
Adam Walton,2024-08-23,1,0.0,200443
Adam Walton,2024-08-24,1,0.1,200443
Adam Walton,2024-08-25,4,0.1,200443
Adam Walton,2024-08-26,4,0.25,200443
Adam Walton,2024-09-09,1,0.2,200443
Adam Walton,2024-09-11,1,0.4,200443
Adam Walton,2024-09-21,1,0.3,200443
Adam Walton,2024-09-25,1,0.2,200443
Adam Walton,2024-10-10,1,0.0,200443
Adam Walton,2024-11-03,1,0.0,200443
Adam Walton,2024-11-05,2,0.15000000000000002,200443
Adam Walton,2024-11-07,1,0.1,200443
Adam Walton,2024-11-11,1,0.3,200443
Adam Walton,2024-11-15,2,0.15,200443
Adam Walton,2024-11-21,1,0.3,200443
Adam Walton,2024-11-23,1,0.3,200443
Adam Walton,2024-11-24,2,0.3,200443
Adam Walton,2024-11-25,1,0.1,200443
Adam Walton,2024-11-27,2,0.3,200443
Adam Walton,2024-11-29,1,0.2,200443
Adam Walton,2024-12-01,2,0.15,200443
Adam Walton,2024-12-02,2,0.25,200443
Adam Walton,2024-12-03,1,0.2,200443
Adam Walton,2024-12-05,1,0.1,200443
Adam Walton,2024-12-06,4,0.25,200443
Adam Walton,2024-12-07,2,0.15,200443
Adam Walton,2024-12-08,1,0.2,200443
Adam Walton,2024-12-09,2,0.2,200443
Adam Walton,2024-12-10,2,0.2,200443
Adam Walton,2024-12-11,2,0.2,200443
Adam Walton,2024-12-12,1,0.3,200443
Adam Walton,2024-12-13,2,0.3,200443
Adam Walton,2024-12-14,2,0.15000000000000002,200443
Adam Walton,2024-12-15,1,0.0,200443
Adam Walton,2024-12-16,2,0.15,200443
Adam Walton,2024-12-17,1,0.0,200443
Adam Walton,2024-12-18,1,0.3,200443
Adam Walton,2024-12-19,1,0.0,200443
Adam Walton,2024-12-23,2,0.25,200443
Adam Walton,2024-12-24,1,0.0,200443
Adam Walton,2024-12-25,2,0.15,200443
Adam Walton,2024-12-28,2,0.05,200443
Adam Walton,2024-12-29,1,0.0,200443
Adam Walton,2024-12-30,1,0.3,200443
Adam Walton,2024-12-31,14,0.12142857142857144,200443
Adria Soriano Barrera,2018-10-09,1,0.0,202075
Adria Soriano Barrera,2018-10-22,2,0.0,202075
Adria Soriano Barrera,2019-01-22,1,0.1,202075
Adria Soriano Barrera,2019-02-23,1,0.0,202075
Adria Soriano Barrera,2019-02-26,1,0.1,202075
Adria Soriano Barrera,2019-03-09,1,0.0,202075
Adria Soriano Barrera,2019-04-28,1,0.1,202075
Adria Soriano Barrera,2019-05-01,1,0.2,202075
Adria Soriano Barrera,2019-05-19,1,0.1,202075
Adria Soriano Barrera,2019-09-22,1,0.1,202075
Adria Soriano Barrera,2019-09-25,1,0.0,202075
Adria Soriano Barrera,2020-01-18,1,0.0,202075
Adria Soriano Barrera,2020-01-22,1,0.0,202075
Adria Soriano Barrera,2020-02-04,1,0.0,202075
Adria Soriano Barrera,2021-02-21,1,0.0,202075
Adria Soriano Barrera,2021-03-22,1,0.0,202075
Adria Soriano Barrera,2021-04-15,1,0.0,202075
Adria Soriano Barrera,2021-04-22,1,0.1,202075
Adria Soriano Barrera,2021-04-23,1,0.2,202075
Adria Soriano Barrera,2021-05-02,1,0.1,202075
Adria Soriano Barrera,2024-09-14,1,0.3,202075
Adria Soriano Barrera,2024-09-15,1,0.0,202075
Adrian Andreev,2018-02-04,1,0.1,202090
Adrian Andreev,2018-02-05,1,0.1,202090
Adrian Andreev,2018-09-10,1,0.1,202090
Adrian Andreev,2018-09-11,1,0.1,202090
Adrian Andreev,2018-10-08,1,0.2,202090
Adrian Andreev,2018-10-09,1,0.0,202090
Adrian Andreev,2018-10-11,1,0.2,202090
Adrian Andreev,2018-10-13,1,0.0,202090
Adrian Andreev,2018-10-15,3,0.2,202090
Adrian Andreev,2019-09-04,3,0.1,202090
Adrian Andreev,2019-09-05,1,0.1,202090
Adrian Andreev,2019-12-31,1,0.4,202090
Adrian Andreev,2020-01-01,1,0.4,202090
Adrian Andreev,2020-01-02,3,-0.03333333333333333,202090
Adrian Andreev,2020-01-27,1,0.4,202090
Adrian Andreev,2020-01-28,1,0.4,202090
Adrian Andreev,2020-01-29,1,0.4,202090
Adrian Andreev,2020-12-31,1,0.2,202090
Adrian Andreev,2021-01-10,5,0.1,202090
Adrian Andreev,2021-01-13,1,0.0,202090
Adrian Andreev,2021-01-18,1,0.2,202090
Adrian Andreev,2021-02-23,9,0.1,202090
Adrian Andreev,2021-02-25,19,0.2,202090
Adrian Andreev,2021-03-06,1,0.3,202090
Adrian Andreev,2021-03-07,1,0.1,202090
Adrian Andreev,2021-03-13,1,0.2,202090
Adrian Andreev,2022-04-14,1,0.1,202090
Adrian Andreev,2022-12-30,19,0.20526315789473684,202090
Adrian Andreev,2022-12-31,2,0.25,202090
Adrian Andreev,2023-01-01,1,0.1,202090
Adrian Andreev,2024-02-05,1,0.1,202090
Adrian Andreev,2024-02-13,1,0.1,202090
Adrian Andreev,2024-02-14,1,0.0,202090
Adrian Andreev,2024-02-15,1,0.2,202090
Adrian Andreev,2024-04-02,1,0.3,202090
Adrian Andreev,2024-04-08,2,0.4,202090
Adrian Andreev,2024-04-15,1,0.1,202090
Adrian Andreev,2024-04-16,1,0.1,202090
Adrian Andreev,2024-04-23,1,0.3,202090
Adrian Andreev,2024-06-01,1,-0.1,202090
Adrian Andreev,2024-06-10,1,0.2,202090
Adrian Andreev,2024-06-17,2,0.2,202090
Adrian Andreev,2024-06-24,2,0.1,202090
Adrian Andreev,2024-07-15,1,0.2,202090
Adrian Andreev,2024-07-22,2,0.3,202090
Adrian Andreev,2024-09-09,2,0.3,202090
Adrian Andreev,2024-11-12,1,0.2,202090
Adrian Andreev,2024-12-16,1,0.4,202090
Adrian Bodmer,2018-02-02,2,0.1,106391
Adrian Bodmer,2018-02-03,4,-0.075,106391
Adrian Bodmer,2018-02-04,1,0.0,106391
Adrian Bodmer,2018-02-05,3,0.0,106391
Adrian Bodmer,2018-02-07,1,0.1,106391
Adrian Mannarino,2016-07-21,8,0.0,105173
Adrian Mannarino,2016-07-22,2,0.0,105173
Adrian Mannarino,2016-08-04,1,0.0,105173
Adrian Mannarino,2016-08-08,1,0.0,105173
Adrian Mannarino,2016-08-10,1,0.0,105173
Adrian Mannarino,2016-08-16,1,0.0,105173
Adrian Mannarino,2016-08-17,5,0.0,105173
Adrian Mannarino,2016-08-29,30,0.0,105173
Adrian Mannarino,2016-08-30,7,0.0,105173
Adrian Mannarino,2016-09-10,2,0.0,105173
Adrian Mannarino,2016-09-12,1,0.0,105173
Adrian Mannarino,2016-10-03,1,0.0,105173
Adrian Mannarino,2016-10-04,7,0.0,105173
Adrian Mannarino,2016-10-05,3,0.0,105173
Adrian Mannarino,2016-10-06,7,0.0,105173
Adrian Mannarino,2016-10-07,2,0.0,105173
Adrian Mannarino,2016-10-08,6,0.0,105173
Adrian Mannarino,2016-10-09,1,0.0,105173
Adrian Mannarino,2016-10-26,1,0.0,105173
Adrian Mannarino,2016-10-27,1,0.0,105173
Adrian Mannarino,2016-11-01,1,0.0,105173
Adrian Mannarino,2016-11-04,2,0.0,105173
Adrian Mannarino,2016-11-27,1,-0.1,105173
Adrian Mannarino,2017-01-07,2,0.4,105173
Adrian Mannarino,2017-01-10,12,-0.008333333333333333,105173
Adrian Mannarino,2017-01-11,97,0.13814432989690723,105173
Adrian Mannarino,2017-01-12,9,0.12222222222222223,105173
Adrian Mannarino,2017-01-16,4,0.325,105173
Adrian Mannarino,2017-01-19,1,0.1,105173
Adrian Mannarino,2017-02-13,1,0.2,105173
Adrian Mannarino,2017-02-22,1,0.0,105173
Adrian Mannarino,2017-03-01,4,0.07500000000000001,105173
Adrian Mannarino,2017-03-02,1,0.1,105173
Adrian Mannarino,2017-03-03,1,0.2,105173
Adrian Mannarino,2017-03-18,2,0.2,105173
Adrian Mannarino,2017-03-19,2,0.25,105173
Adrian Mannarino,2017-03-21,1,0.2,105173
Adrian Mannarino,2017-03-24,1,0.2,105173
Adrian Mannarino,2017-03-25,2,0.2,105173
Adrian Mannarino,2017-03-26,1,0.1,105173
Adrian Mannarino,2017-03-28,8,0.1375,105173
Adrian Mannarino,2017-03-29,28,0.20714285714285716,105173
Adrian Mannarino,2017-03-30,3,0.2,105173
Adrian Mannarino,2017-04-01,3,0.09999999999999999,105173
Adrian Mannarino,2017-04-02,4,-0.025,105173
Adrian Mannarino,2017-04-04,1,0.0,105173
Adrian Mannarino,2017-04-07,3,-0.1,105173
Adrian Mannarino,2017-04-10,1,0.3,105173
Adrian Mannarino,2017-04-18,1,-0.2,105173
Adrian Mannarino,2017-04-19,3,0.0,105173
Adrian Mannarino,2017-04-20,6,0.016666666666666666,105173
Adrian Mannarino,2017-04-23,10,0.06000000000000001,105173
Adrian Mannarino,2017-04-29,1,0.0,105173
Adrian Mannarino,2017-05-28,2,0.05,105173
Adrian Mannarino,2017-05-29,1,0.0,105173
Adrian Mannarino,2017-06-01,1,0.0,105173
Adrian Mannarino,2017-06-09,1,0.1,105173
Adrian Mannarino,2017-06-12,17,0.2529411764705882,105173
Adrian Mannarino,2017-06-19,5,0.04000000000000001,105173
Adrian Mannarino,2017-06-20,4,0.05,105173
Adrian Mannarino,2017-06-25,1,0.5,105173
Adrian Mannarino,2017-06-26,2,0.1,105173
Adrian Mannarino,2017-07-01,1,0.2,105173
Adrian Mannarino,2017-07-02,4,0.2,105173
Adrian Mannarino,2017-07-03,1,0.4,105173
Adrian Mannarino,2017-07-04,2,0.1,105173
Adrian Mannarino,2017-07-05,4,-0.05,105173
Adrian Mannarino,2017-07-06,3,-0.13333333333333333,105173
Adrian Mannarino,2017-07-07,2,-0.05,105173
Adrian Mannarino,2017-07-08,32,0.08125,105173
Adrian Mannarino,2017-07-09,99,0.19999999999999996,105173
Adrian Mannarino,2017-07-10,82,0.1402439024390244,105173
Adrian Mannarino,2017-07-11,84,0.10476190476190476,105173
Adrian Mannarino,2017-07-12,74,0.10405405405405405,105173
Adrian Mannarino,2017-07-13,21,0.03333333333333334,105173
Adrian Mannarino,2017-07-14,5,0.06000000000000001,105173
Adrian Mannarino,2017-07-15,3,0.10000000000000002,105173
Adrian Mannarino,2017-07-16,3,0.1,105173
Adrian Mannarino,2017-07-17,3,0.1,105173
Adrian Mannarino,2017-07-26,2,0.1,105173
Adrian Mannarino,2017-08-09,4,0.0,105173
Adrian Mannarino,2017-08-10,18,-0.016666666666666663,105173
Adrian Mannarino,2017-08-11,38,0.023684210526315787,105173
Adrian Mannarino,2017-08-12,44,0.029545454545454552,105173
Adrian Mannarino,2017-08-13,9,0.03333333333333333,105173
Adrian Mannarino,2017-08-14,1,0.0,105173
Adrian Mannarino,2017-08-15,3,-0.06666666666666668,105173
Adrian Mannarino,2017-08-16,1,0.0,105173
Adrian Mannarino,2017-08-18,2,0.25,105173
Adrian Mannarino,2017-08-25,1,0.1,105173
Adrian Mannarino,2017-08-26,1,0.1,105173
Adrian Mannarino,2017-08-27,1,0.0,105173
Adrian Mannarino,2017-08-30,5,0.0,105173
Adrian Mannarino,2017-08-31,1,0.0,105173
Adrian Mannarino,2017-09-01,1,0.1,105173
Adrian Mannarino,2017-09-02,15,0.013333333333333336,105173
Adrian Mannarino,2017-09-03,29,0.03103448275862069,105173
Adrian Mannarino,2017-09-04,14,0.05,105173
Adrian Mannarino,2017-09-05,2,0.05,105173
Adrian Mannarino,2017-09-06,3,-0.1,105173
Adrian Mannarino,2017-09-07,1,0.0,105173
Adrian Mannarino,2017-09-08,1,0.2,105173
Adrian Mannarino,2017-09-10,2,0.0,105173
Adrian Mannarino,2017-09-12,1,0.1,105173
Adrian Mannarino,2017-09-18,5,0.26,105173
Adrian Mannarino,2017-09-25,1,0.0,105173
Adrian Mannarino,2017-10-05,1,0.2,105173
Adrian Mannarino,2017-10-06,1,-0.2,105173
Adrian Mannarino,2017-10-07,27,-0.02222222222222222,105173
Adrian Mannarino,2017-10-08,30,0.013333333333333332,105173
Adrian Mannarino,2017-10-09,2,-0.05,105173
Adrian Mannarino,2017-10-10,2,0.0,105173
Adrian Mannarino,2017-10-11,1,0.0,105173
Adrian Mannarino,2017-10-16,1,0.1,105173
Adrian Mannarino,2017-10-21,4,-0.05,105173
Adrian Mannarino,2017-10-22,1,0.1,105173
Adrian Mannarino,2017-10-26,2,0.05,105173
Adrian Mannarino,2017-10-27,9,0.07777777777777779,105173
Adrian Mannarino,2017-10-28,21,0.042857142857142864,105173
Adrian Mannarino,2017-10-29,24,0.037500000000000006,105173
Adrian Mannarino,2017-10-30,1,0.0,105173
Adrian Mannarino,2017-10-31,2,0.0,105173
Adrian Mannarino,2017-11-01,1,0.0,105173
Adrian Mannarino,2017-11-02,4,0.025,105173
Adrian Mannarino,2017-12-26,3,0.3,105173
Adrian Mannarino,2018-01-10,4,0.05,105173
Adrian Mannarino,2018-01-11,1,0.0,105173
Adrian Mannarino,2018-01-12,2,0.15000000000000002,105173
Adrian Mannarino,2018-01-13,1,0.2,105173
Adrian Mannarino,2018-01-18,10,0.0,105173
Adrian Mannarino,2018-01-20,83,0.0012048192771084336,105173
Adrian Mannarino,2018-01-21,7,0.04285714285714286,105173
Adrian Mannarino,2018-01-22,1,0.0,105173
Adrian Mannarino,2018-02-01,2,-0.3,105173
Adrian Mannarino,2018-02-02,4,0.0,105173
Adrian Mannarino,2018-02-03,5,-0.019999999999999997,105173
Adrian Mannarino,2018-02-04,9,-0.05555555555555555,105173
Adrian Mannarino,2018-02-05,11,0.018181818181818184,105173
Adrian Mannarino,2018-02-11,1,0.1,105173
Adrian Mannarino,2018-02-17,11,0.19090909090909094,105173
Adrian Mannarino,2018-02-18,4,0.1,105173
Adrian Mannarino,2018-02-19,2,0.0,105173
Adrian Mannarino,2018-02-20,1,0.0,105173
Adrian Mannarino,2018-02-21,1,0.0,105173
Adrian Mannarino,2018-02-26,1,-0.2,105173
Adrian Mannarino,2018-02-28,1,-0.1,105173
Adrian Mannarino,2018-03-01,1,0.1,105173
Adrian Mannarino,2018-03-04,1,0.1,105173
Adrian Mannarino,2018-03-06,1,-0.1,105173
Adrian Mannarino,2018-03-07,1,0.1,105173
Adrian Mannarino,2018-03-09,2,0.1,105173
Adrian Mannarino,2018-03-10,1,0.0,105173
Adrian Mannarino,2018-03-11,4,-0.1,105173
Adrian Mannarino,2018-03-12,1,0.0,105173
Adrian Mannarino,2018-03-13,16,0.0062500000000000056,105173
Adrian Mannarino,2018-03-14,6,-0.016666666666666666,105173
Adrian Mannarino,2018-03-15,2,0.0,105173
Adrian Mannarino,2018-03-16,1,0.0,105173
Adrian Mannarino,2018-03-20,1,0.0,105173
Adrian Mannarino,2018-03-27,1,-0.2,105173
Adrian Mannarino,2018-04-02,1,-0.3,105173
Adrian Mannarino,2018-04-05,16,0.10625,105173
Adrian Mannarino,2018-04-06,5,0.12000000000000001,105173
Adrian Mannarino,2018-04-07,11,0.03636363636363636,105173
Adrian Mannarino,2018-04-08,1,0.3,105173
Adrian Mannarino,2018-04-15,7,-0.042857142857142864,105173
Adrian Mannarino,2018-04-28,1,0.0,105173
Adrian Mannarino,2018-04-30,1,-0.3,105173
Adrian Mannarino,2018-05-07,1,-0.3,105173
Adrian Mannarino,2018-05-13,11,0.009090909090909094,105173
Adrian Mannarino,2018-05-14,3,-0.06666666666666668,105173
Adrian Mannarino,2018-05-15,1,0.1,105173
Adrian Mannarino,2018-05-21,1,-0.3,105173
Adrian Mannarino,2018-05-28,3,-0.1,105173
Adrian Mannarino,2018-05-29,1,0.0,105173
Adrian Mannarino,2018-05-30,1,0.0,105173
Adrian Mannarino,2018-06-14,1,0.0,105173
Adrian Mannarino,2018-06-16,4,0.0,105173
Adrian Mannarino,2018-06-17,5,-6.938893903907228e-18,105173
Adrian Mannarino,2018-06-18,2,0.0,105173
Adrian Mannarino,2018-06-19,2,0.05,105173
Adrian Mannarino,2018-06-20,4,-0.075,105173
Adrian Mannarino,2018-06-21,3,0.03333333333333333,105173
Adrian Mannarino,2018-06-22,9,0.03333333333333334,105173
Adrian Mannarino,2018-06-23,17,0.07058823529411765,105173
Adrian Mannarino,2018-06-24,2,0.2,105173
Adrian Mannarino,2018-06-25,2,0.0,105173
Adrian Mannarino,2018-06-27,1,0.0,105173
Adrian Mannarino,2018-06-28,1,0.0,105173
Adrian Mannarino,2018-06-29,1,0.0,105173
Adrian Mannarino,2018-06-30,2,0.05000000000000002,105173
Adrian Mannarino,2018-07-01,2,-0.15,105173
Adrian Mannarino,2018-07-02,1,-0.2,105173
Adrian Mannarino,2018-07-03,1,-0.3,105173
Adrian Mannarino,2018-07-04,2,-0.25,105173
Adrian Mannarino,2018-07-05,4,-0.125,105173
Adrian Mannarino,2018-07-06,21,0.023809523809523808,105173
Adrian Mannarino,2018-07-07,36,-0.002777777777777775,105173
Adrian Mannarino,2018-07-08,39,0.017948717948717954,105173
Adrian Mannarino,2018-07-09,96,0.0010416666666666658,105173
Adrian Mannarino,2018-07-10,83,0.013253012048192774,105173
Adrian Mannarino,2018-07-11,14,3.469446951953614e-18,105173
Adrian Mannarino,2018-07-12,8,-0.012500000000000004,105173
Adrian Mannarino,2018-07-13,1,0.0,105173
Adrian Mannarino,2018-07-14,1,0.0,105173
Adrian Mannarino,2018-07-15,1,0.1,105173
Adrian Mannarino,2018-07-16,1,0.1,105173
Adrian Mannarino,2018-07-21,1,0.1,105173
Adrian Mannarino,2018-07-29,1,0.0,105173
Adrian Mannarino,2018-08-03,4,0.025,105173
Adrian Mannarino,2018-08-05,1,0.0,105173
Adrian Mannarino,2018-08-07,1,0.0,105173
Adrian Mannarino,2018-08-08,6,0.26666666666666666,105173
Adrian Mannarino,2018-08-09,2,0.05,105173
Adrian Mannarino,2018-08-11,2,0.05,105173
Adrian Mannarino,2018-08-12,3,0.06666666666666668,105173
Adrian Mannarino,2018-08-14,6,-0.05,105173
Adrian Mannarino,2018-08-15,7,-0.014285714285714287,105173
Adrian Mannarino,2018-08-16,47,0.014893617021276593,105173
Adrian Mannarino,2018-08-17,1,0.0,105173
Adrian Mannarino,2018-08-18,3,0.03333333333333334,105173
Adrian Mannarino,2018-08-19,3,0.13333333333333333,105173
Adrian Mannarino,2018-08-20,1,0.0,105173
Adrian Mannarino,2018-08-27,1,0.0,105173
Adrian Mannarino,2018-08-29,21,0.03333333333333334,105173
Adrian Mannarino,2018-08-30,1,0.0,105173
Adrian Mannarino,2018-08-31,1,0.0,105173
Adrian Mannarino,2018-09-04,1,0.0,105173
Adrian Mannarino,2018-09-05,1,0.0,105173
Adrian Mannarino,2018-09-08,1,0.0,105173
Adrian Mannarino,2018-09-10,1,0.0,105173
Adrian Mannarino,2018-09-22,1,0.0,105173
Adrian Mannarino,2018-09-26,1,0.1,105173
Adrian Mannarino,2018-10-01,1,0.0,105173
Adrian Mannarino,2018-10-02,1,0.0,105173
Adrian Mannarino,2018-10-18,2,0.05,105173
Adrian Mannarino,2018-10-20,17,0.09411764705882353,105173
Adrian Mannarino,2018-10-21,16,0.037500000000000006,105173
Adrian Mannarino,2018-10-22,6,0.08333333333333334,105173
Adrian Mannarino,2018-10-23,4,0.1,105173
Adrian Mannarino,2018-10-24,4,0.15000000000000002,105173
Adrian Mannarino,2018-10-31,20,0.005000000000000001,105173
Adrian Mannarino,2018-11-01,13,0.015384615384615384,105173
Adrian Mannarino,2018-11-02,11,0.027272727272727275,105173
Adrian Mannarino,2018-11-04,1,0.0,105173
Adrian Mannarino,2019-01-02,1,0.1,105173
Adrian Mannarino,2019-01-06,1,0.0,105173
Adrian Mannarino,2019-01-08,1,-0.1,105173
Adrian Mannarino,2019-01-11,1,-0.1,105173
Adrian Mannarino,2019-01-14,78,-4.336808689942018e-19,105173
Adrian Mannarino,2019-01-15,4,0.0,105173
Adrian Mannarino,2019-01-16,25,0.004,105173
Adrian Mannarino,2019-01-17,1,0.0,105173
Adrian Mannarino,2019-01-25,12,0.0,105173
Adrian Mannarino,2019-02-06,1,0.0,105173
Adrian Mannarino,2019-02-18,18,0.011111111111111113,105173
Adrian Mannarino,2019-02-19,1,0.0,105173
Adrian Mannarino,2019-02-20,5,0.0,105173
Adrian Mannarino,2019-02-21,4,0.1,105173
Adrian Mannarino,2019-02-22,1,0.1,105173
Adrian Mannarino,2019-02-23,10,-0.020000000000000004,105173
Adrian Mannarino,2019-02-27,6,0.016666666666666666,105173
Adrian Mannarino,2019-02-28,2,0.0,105173
Adrian Mannarino,2019-03-09,1,0.2,105173
Adrian Mannarino,2019-03-10,2,-0.05,105173
Adrian Mannarino,2019-03-11,35,0.014285714285714287,105173
Adrian Mannarino,2019-03-12,2,0.0,105173
Adrian Mannarino,2019-03-24,12,0.16666666666666669,105173
Adrian Mannarino,2019-03-25,1,0.1,105173
Adrian Mannarino,2019-04-16,17,0.17058823529411765,105173
Adrian Mannarino,2019-04-17,4,0.17500000000000002,105173
Adrian Mannarino,2019-04-18,1,0.1,105173
Adrian Mannarino,2019-05-08,10,0.1,105173
Adrian Mannarino,2019-05-09,4,0.075,105173
Adrian Mannarino,2019-05-10,1,0.1,105173
Adrian Mannarino,2019-05-14,1,0.3,105173
Adrian Mannarino,2019-05-25,1,0.2,105173
Adrian Mannarino,2019-05-29,1,0.0,105173
Adrian Mannarino,2019-05-30,4,0.07500000000000001,105173
Adrian Mannarino,2019-06-15,2,-0.05,105173
Adrian Mannarino,2019-06-16,2,0.05,105173
Adrian Mannarino,2019-06-17,1,0.3,105173
Adrian Mannarino,2019-06-18,14,0.035714285714285726,105173
Adrian Mannarino,2019-06-20,3,0.0,105173
Adrian Mannarino,2019-06-22,1,0.1,105173
Adrian Mannarino,2019-06-24,1,0.1,105173
Adrian Mannarino,2019-06-29,17,0.1,105173
Adrian Mannarino,2019-07-02,5,0.2,105173
Adrian Mannarino,2019-07-04,1,-0.1,105173
Adrian Mannarino,2019-07-10,1,-0.1,105173
Adrian Mannarino,2019-07-13,1,0.1,105173
Adrian Mannarino,2019-07-14,1,0.1,105173
Adrian Mannarino,2019-07-15,1,0.1,105173
Adrian Mannarino,2019-07-17,1,0.0,105173
Adrian Mannarino,2019-08-01,1,0.0,105173
Adrian Mannarino,2019-08-02,1,0.2,105173
Adrian Mannarino,2019-08-06,3,0.0,105173
Adrian Mannarino,2019-08-07,2,0.0,105173
Adrian Mannarino,2019-08-08,1,0.0,105173
Adrian Mannarino,2019-08-09,38,0.08947368421052632,105173
Adrian Mannarino,2019-08-10,3,0.06666666666666668,105173
Adrian Mannarino,2019-08-15,2,0.0,105173
Adrian Mannarino,2019-08-16,13,0.023076923076923075,105173
Adrian Mannarino,2019-08-31,9,0.0,105173
Adrian Mannarino,2019-09-17,1,0.0,105173
Adrian Mannarino,2019-09-23,4,0.1,105173
Adrian Mannarino,2019-09-26,13,0.17692307692307693,105173
Adrian Mannarino,2019-09-27,3,-0.1,105173
Adrian Mannarino,2019-09-28,5,0.04000000000000001,105173
Adrian Mannarino,2019-09-29,8,0.125,105173
Adrian Mannarino,2019-09-30,1,0.2,105173
Adrian Mannarino,2019-10-02,3,0.1,105173
Adrian Mannarino,2019-10-03,6,0.06666666666666667,105173
Adrian Mannarino,2019-10-04,1,0.0,105173
Adrian Mannarino,2019-10-05,6,0.01666666666666667,105173
Adrian Mannarino,2019-10-06,1,0.0,105173
Adrian Mannarino,2019-10-19,2,0.2,105173
Adrian Mannarino,2019-10-20,8,0.1,105173
Adrian Mannarino,2019-10-24,1,0.0,105173
Adrian Mannarino,2019-10-28,6,0.1,105173
Adrian Mannarino,2019-10-29,10,0.0,105173
Adrian Mannarino,2019-10-30,8,0.0,105173
Adrian Mannarino,2019-10-31,20,0.0,105173
Adrian Mannarino,2019-11-01,5,0.06000000000000001,105173
Adrian Mannarino,2019-11-02,1,0.0,105173
Adrian Mannarino,2019-12-03,1,0.3,105173
Adrian Mannarino,2019-12-04,1,0.3,105173
Adrian Mannarino,2019-12-11,1,0.2,105173
Adrian Mannarino,2020-01-05,3,0.16666666666666669,105173
Adrian Mannarino,2020-01-06,1,0.1,105173
Adrian Mannarino,2020-01-16,4,0.05,105173
Adrian Mannarino,2020-01-17,1,0.0,105173
Adrian Mannarino,2020-01-20,1,0.2,105173
Adrian Mannarino,2020-01-21,15,0.033333333333333326,105173
Adrian Mannarino,2020-01-22,2,-0.05,105173
Adrian Mannarino,2020-01-23,1,0.1,105173
Adrian Mannarino,2020-01-29,1,0.0,105173
Adrian Mannarino,2020-01-31,1,0.0,105173
Adrian Mannarino,2020-02-02,5,0.24,105173
Adrian Mannarino,2020-02-05,1,0.0,105173
Adrian Mannarino,2020-02-06,9,0.0,105173
Adrian Mannarino,2020-02-07,11,0.0,105173
Adrian Mannarino,2020-02-10,3,-0.06666666666666667,105173
Adrian Mannarino,2020-02-11,9,0.0,105173
Adrian Mannarino,2020-02-18,16,0.0,105173
Adrian Mannarino,2020-02-25,9,0.0,105173
Adrian Mannarino,2020-02-27,1,-0.1,105173
Adrian Mannarino,2020-02-28,1,0.0,105173
Adrian Mannarino,2020-03-02,1,0.1,105173
Adrian Mannarino,2020-03-08,1,0.2,105173
Adrian Mannarino,2020-06-08,1,0.3,105173
Adrian Mannarino,2020-07-12,1,0.2,105173
Adrian Mannarino,2020-08-24,14,0.09285714285714286,105173
Adrian Mannarino,2020-08-25,2,0.0,105173
Adrian Mannarino,2020-08-30,19,-0.1105263157894737,105173
Adrian Mannarino,2020-08-31,9,-0.03333333333333334,105173
Adrian Mannarino,2020-09-01,60,-0.055,105173
Adrian Mannarino,2020-09-02,12,-0.12500000000000003,105173
Adrian Mannarino,2020-09-03,20,0.11500000000000002,105173
Adrian Mannarino,2020-09-04,9,-0.03333333333333334,105173
Adrian Mannarino,2020-09-05,98,-0.025510204081632657,105173
Adrian Mannarino,2020-09-06,44,-0.10454545454545455,105173
Adrian Mannarino,2020-09-07,10,-0.019999999999999997,105173
Adrian Mannarino,2020-09-08,1,0.3,105173
Adrian Mannarino,2020-09-09,1,-0.2,105173
Adrian Mannarino,2020-09-11,5,0.14,105173
Adrian Mannarino,2020-09-12,8,0.12499999999999999,105173
Adrian Mannarino,2020-09-14,3,0.0,105173
Adrian Mannarino,2020-09-15,13,0.06153846153846155,105173
Adrian Mannarino,2020-09-16,21,0.1761904761904762,105173
Adrian Mannarino,2020-09-27,1,0.2,105173
Adrian Mannarino,2020-09-29,7,-0.14285714285714288,105173
